"","시간","규모","진앙(km)","위도","경도","행정구역","시군구"
"2365","2020-11-22 15:49",1.2,20,35.59,128.8,"경북"," 청도군 남동쪽 9km 지역"
"2366","2020-11-23 3:18",1.1,13,36.56,127.37,"세종","시 동남동쪽 8km 지역"
"2367","2020-11-23 23:32",1.3,14,36.97,129.37,"경북"," 울진군 남서쪽 4km 지역"
"2368","2020-11-25 0:19",1.1,12,36.5,128.87,"경북"," 안동시 동남동쪽 15km 지역"
"2369","2020-11-25 10:09",1.3,8,35.05,128.07,"경남"," 사천시 북쪽 5km 지역"
"2370","2020-11-25 21:45",0.8,12,35.75,129.12,"경북"," 경주시 남서쪽 15km 지역"
"2371","2020-11-26 3:40",1.1,15,35.77,129.2,"경북"," 경주시 남남서쪽 10km 지역"
"2372","2020-11-29 3:26",1.2,15,36.37,127.51,"대전"," 동구 북동쪽 8km 지역"
"2373","2020-11-29 5:23",1.4,15,36.9,125.74,"충남"," 태안군 서격렬비도 북북동쪽 37km 해역"
"2374","2020-11-29 5:40",1.1,13,35.76,129.19,"경북"," 경주시 남남서쪽 11km 지역"
"2375","2020-11-29 12:37",1.7,15,35.55,125.05,"전남"," 신안군 흑산도 북북서쪽 104km 해역"
"2376","2020-11-30 0:11",1.6,4,34.8,127.9,"경남"," 남해군 남쪽 4km 지역"
"2377","2020-11-30 4:13",1.5,5,34.82,127.9,"경남"," 남해군 남남동쪽 2km 지역"
"2378","2020-11-30 6:25",1.2,15,35.81,129.61,"경북"," 포항시 남구 남동쪽 32km 해역"
"2379","2020-11-30 12:48",1.4,5,35.56,127.18,"전북"," 임실군 서남서쪽 12km 지역"
"2380","2020-11-30 22:41",0.9,9,35.75,129.38,"경북"," 경주시 남동쪽 18km 지역"
"2381","2020-11-30 22:49",1.5,7,38.67,127.3,"북한"," 강원 회양 서쪽 26km 지역"
"2382","2020-12-01 7:29",1.3,0,38.62,127.84,"북한"," 강원 회양 동남동쪽 23km 지역"
"2383","2020-12-01 10:37",1.6,12,34.88,127.42,"전남"," 순천시 남서쪽 10km 지역"
"2384","2020-12-01 12:28",1.7,19,36.27,130.06,"경북"," 영덕군 동남동쪽 64km 해역"
"2385","2020-12-01 13:39",1.7,9,35.88,126.07,"전북"," 군산시 어청도 남남동쪽 28km 해역"
"2386","2020-12-03 21:34",1.9,0,40.1,128.33,"북한"," 함경남도 신포 동북동쪽 12km 지역"
"2387","2020-12-04 0:59",1.5,10,36.07,127.36,"충남"," 금산군 서남서쪽 12km 지역"
"2388","2020-12-04 1:00",1.9,0,39.32,126.22,"북한"," 평안남도 성천 북쪽 9km 지역"
"2389","2020-12-04 7:02",0.8,11,35.72,129.4,"경북"," 경주시 남동쪽 22km 지역"
"2390","2020-12-05 5:30",1,10,36.46,127.61,"충북"," 보은군 서남서쪽 11km 지역"
"2391","2020-12-05 22:46",0.8,17,36.83,128.15,"충북"," 제천시 남쪽 34km 지역"
"2392","2020-12-06 1:52",1.2,7,35.77,129.31,"경북"," 경주시 남동쪽 12km 지역"
"2393","2020-12-07 0:47",1.2,6,38.08,126.59,"북한"," 개성 북쪽 12km 지역"
"2394","2020-12-07 7:57",1.5,12,36.77,128.84,"경북"," 안동시 북북동쪽 24km 지역"
"2395","2020-12-07 20:00",1.1,6,37.36,128.23,"강원"," 영월군 북서쪽 28km 지역"
"2396","2020-12-08 3:39",1.5,18,33.44,127.28,"전남"," 여수시 거문도 남쪽 65km 해역"
"2397","2020-12-09 0:09",1.1,5,34.82,128.04,"경남"," 남해군 동쪽 14km 지역"
"2398","2020-12-09 1:40",1.7,0,39.35,126.2,"북한"," 평안남도 성천 북쪽 12km 지역"
"2399","2020-12-09 6:18",1,8,36.34,127.33,"대전"," 유성구 남서쪽 3km 지역"
"2400","2020-12-10 6:58",0.7,15,35.76,129.19,"경북"," 경주시 남남서쪽 11km 지역"
"2401","2020-12-10 8:33",1.2,11,36.26,126.82,"충남"," 부여군 서남서쪽 8km 지역"
"2402","2020-12-11 1:41",0.9,9,36.48,128.87,"경북"," 안동시 남동쪽 16km 지역"
"2403","2020-12-11 21:38",1.6,21,33.52,125.94,"제주"," 제주시 서쪽 55km 해역"
"2404","2020-12-12 22:10",1.5,12,35.24,127.83,"경남"," 산청군 남남서쪽 20km 지역"
"2405","2020-12-15 7:25",1.6,15,34.75,127.7,"전남"," 여수시 동남동쪽 4km 지역"
"2406","2020-12-18 18:08",1.5,15,37.66,129.33,"강원"," 동해시 북동쪽 24km 해역"
"2407","2020-12-18 18:20",1.6,16,33.88,127.37,"전남"," 여수시 거문도 남남동쪽 17km 해역"
"2408","2020-12-19 3:05",1.4,8,35.73,127.31,"전북"," 진안군 서남서쪽 12km 지역"
"2409","2020-12-19 3:46",1.3,8,35.73,127.31,"전북"," 진안군 서남서쪽 12km 지역"
"2410","2020-12-19 6:49",1.6,9,35.74,127.31,"전북"," 진안군 서남서쪽 12km 지역"
"2411","2020-12-19 14:37",1.5,18,36.53,129.63,"경북"," 영덕군 동북동쪽 27km 해역"
"2412","2020-12-20 2:27",1.1,5,35.76,127.35,"전북"," 진안군 서남서쪽 8km 지역"
"2413","2020-12-21 9:38",1.3,14,37,128.72,"경북"," 봉화군 북쪽 12km 지역"
"2414","2020-12-21 9:55",1,14,37.01,128.7,"경북"," 봉화군 북북서쪽 13km 지역"
"2415","2020-12-22 0:54",1,4,36.09,128.1,"경북"," 김천시 남남서쪽 6km 지역"
"2416","2020-12-24 8:49",1.3,0,38.51,127.77,"북한"," 강원 회양 남동쪽 26km 지역"
"2417","2020-12-24 18:05",1.4,12,35.98,129.49,"경북"," 포항시 남구 동남동쪽 12km 지역"
"2418","2020-12-24 21:06",1.7,20,34.71,127.73,"전남"," 여수시 남동쪽 8km 해역"
"2419","2020-12-26 2:52",1.7,18,33.8,126.09,"제주"," 제주시 북서쪽 53km 해역"
"2420","2020-12-26 3:28",0.9,10,36.46,127.59,"충북"," 보은군 서남서쪽 13km 지역"
"2421","2020-12-26 6:49",1.9,4,37.03,124.74,"충남"," 태안군 서격렬비도 서북서쪽 85km 해역"
"2422","2020-12-27 0:19",1.2,17,37.32,129.51,"강원"," 삼척시 동남동쪽 34km 해역"
"2423","2020-12-27 3:53",1.1,14,35.8,129.33,"경북"," 경주시 동남동쪽 11km 지역"
"2424","2020-12-27 8:01",1.2,8,38.02,126.93,"경기"," 연천군 남서쪽 15km 지역"
"2425","2020-12-27 19:57",1.3,8,36.67,127.4,"충북"," 청주시 흥덕구 북서쪽 4km 지역"
"2426","2020-12-28 2:44",1.3,13,35.98,129.5,"경북"," 포항시 남구 동남동쪽 13km 지역"
"2427","2020-12-28 13:17",1.4,6,35.06,127.78,"경남"," 하동군 동남동쪽 3km 지역"
"2428","2020-12-28 21:02",1,0,37.19,129.08,"강원"," 삼척시 남남서쪽 30km 지역"
"2429","2020-12-28 22:20",1,12,35.95,128.41,"경북"," 칠곡군 남쪽 5km 지역"
"2430","2020-12-29 19:58",1.7,6,34.86,127.94,"경남"," 남해군 동북동쪽 5km 해역"
"2431","2020-12-30 6:27",1.8,13,35.81,129.37,"경북"," 경주시 동남동쪽 14km 지역"
"2432","2020-12-31 20:35",1.6,21,34.93,127.17,"전남"," 보성군 북북동쪽 19km 지역"
"2433","2021-01-02 4:44",1.9,1,38.67,126.06,"북한"," 황해북도 연산 남서쪽 28km 지역"
"2434","2021-01-02 11:41",1.7,20,35.8,126.84,"전북"," 김제시 서쪽 4km 지역"
"2435","2021-01-02 18:37",0.9,3,36.15,126.48,"충남"," 서천군 서북서쪽 21km 해역"
"2436","2021-01-03 17:22",1.5,5,37.45,125.1,"인천"," 옹진군 연평도 서남서쪽 58km 해역"
"2437","2021-01-03 23:27",1.1,13,35.98,129.49,"경북"," 포항시 남구 동남동쪽 12km 지역"
"2438","2021-01-04 9:22",1.2,11,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2439","2021-01-04 20:38",1.4,16,35.88,128.36,"경북"," 성주군 동남동쪽 8km 지역"
"2440","2021-01-05 11:29",1.5,18,36.12,129.33,"경북"," 포항시 북구 북북서쪽 9km 지역"
"2441","2021-01-05 21:15",1.4,9,36.11,129.35,"경북"," 포항시 북구 북쪽 8km 지역"
"2442","2021-01-05 22:36",1.8,0,39.28,126.23,"북한"," 평안남도 성천 북북동쪽 5km 지역"
"2443","2021-01-06 0:26",0.9,4,35.98,127.97,"경북"," 김천시 남서쪽 22km 지역"
"2444","2021-01-06 16:13",1.4,19,36.51,127.98,"경북"," 상주시 북서쪽 19km 지역"
"2445","2021-01-06 21:14",1.8,12,35.71,129.39,"경북"," 경주시 남동쪽 22km 지역"
"2446","2021-01-06 21:34",1.4,12,35.73,129.39,"경북"," 경주시 남동쪽 20km 지역"
"2447","2021-01-06 22:42",1.4,12,35.72,129.4,"경북"," 경주시 남동쪽 22km 지역"
"2448","2021-01-07 0:14",1.4,7,36.03,127.84,"전북"," 무주군 동쪽 16km 지역"
"2449","2021-01-08 20:24",1.3,0,37.2,129.08,"강원"," 삼척시 남남서쪽 29km 지역"
"2450","2021-01-08 20:31",1.6,12,36.59,127.55,"충북"," 청주시 상당구 남동쪽 7km 지역"
"2451","2021-01-09 4:47",1.4,12,35.78,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"2452","2021-01-09 17:38",1.2,11,35.7,129.37,"경북"," 경주시 남동쪽 22km 지역"
"2453","2021-01-10 8:22",1.5,9,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"2454","2021-01-10 18:39",1.5,6,36.48,127.92,"경북"," 상주시 서북서쪽 23km 지역"
"2455","2021-01-10 20:14",1.5,16,36.67,127.74,"충북"," 괴산군 남남서쪽 17km 지역"
"2456","2021-01-11 2:53",1.3,15,35.94,128.61,"대구"," 북구 북북동쪽 7km 지역"
"2457","2021-01-11 16:32",1.3,12,35.78,129.2,"경북"," 경주시 남남서쪽 9km 지역"
"2458","2021-01-11 21:31",1.2,10,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2459","2021-01-12 23:22",1.3,12,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2460","2021-01-12 23:23",1.5,11,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2461","2021-01-13 5:36",1.3,9,36.11,127.69,"충북"," 영동군 남서쪽 11km 지역"
"2462","2021-01-13 13:05",1,11,35.63,128.15,"경남"," 합천군 북북서쪽 7km 지역"
"2463","2021-01-14 17:11",1.5,20,36.54,129.58,"경북"," 영덕군 북동쪽 24km 해역"
"2464","2021-01-15 2:53",1,11,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2465","2021-01-15 5:54",0.9,15,36.81,128.16,"경북"," 문경시 북쪽 25km 지역"
"2466","2021-01-15 10:45",1.1,20,35.8,126.84,"전북"," 김제시 서쪽 4km 지역"
"2467","2021-01-16 5:05",1.9,13,37.05,124.78,"충남"," 태안군 서격렬비도 북서쪽 84km 해역"
"2468","2021-01-16 21:44",1.4,6,36.07,129.32,"경북"," 포항시 북구 북서쪽 5km 지역"
"2469","2021-01-17 1:41",1.1,11,35.72,129.39,"경북"," 경주시 남동쪽 21km 지역"
"2470","2021-01-17 3:40",1.6,16,35.47,126.35,"전남"," 영광군 북서쪽 26km 해역"
"2471","2021-01-17 12:41",1.6,20,34.74,127.2,"전남"," 보성군 동남동쪽 12km 지역"
"2472","2021-01-17 17:21",1.6,15,36.42,128.5,"경북"," 의성군 서북서쪽 19km 지역"
"2473","2021-01-17 23:32",1.5,20,38.59,127.6,"북한"," 강원 회양 남쪽 13km 지역"
"2474","2021-01-20 9:12",1.1,13,36.3,127.82,"충북"," 영동군 북북동쪽 14km 지역"
"2475","2021-01-20 13:10",1.3,13,35.77,129.53,"울산"," 북구 북동쪽 26km 해역"
"2476","2021-01-20 21:49",1,7,36.12,129.36,"경북"," 포항시 북구 북쪽 9km 지역"
"2477","2021-01-22 6:57",1.4,20,35.1,126.55,"전남"," 함평군 북동쪽 5km 지역"
"2478","2021-01-22 19:41",1.2,15,35.47,126.33,"전남"," 영광군 북서쪽 27km 해역"
"2479","2021-01-23 6:59",1.3,20,35.72,127.41,"전북"," 진안군 남쪽 8km 지역"
"2480","2021-01-24 0:26",1.7,0,39.31,126.14,"북한"," 평안남도 성천 북서쪽 10km 지역"
"2481","2021-01-24 4:09",1.6,18,35.71,127.43,"전북"," 진안군 남쪽 9km 지역"
"2482","2021-01-24 6:34",1.6,18,35.73,127.42,"전북"," 진안군 남쪽 7km 지역"
"2483","2021-01-24 22:27",1.1,9,36.22,126.93,"충남"," 부여군 남남동쪽 6km 지역"
"2484","2021-01-24 22:55",1.3,10,36.76,128.39,"경북"," 예천군 북북서쪽 13km 지역"
"2485","2021-01-26 0:31",1.7,0,39.16,126.22,"북한"," 평안남도 성천 남쪽 9km 지역"
"2486","2021-01-26 14:43",1.4,5,36.13,129.37,"경북"," 포항시 북구 북쪽 10km 지역"
"2487","2021-01-26 22:43",1.8,5,37.26,124.83,"인천"," 옹진군 백령도 남쪽 78km 해역"
"2488","2021-01-26 22:52",1,7,36.68,128.02,"경북"," 문경시 북서쪽 18km 지역"
"2489","2021-01-27 22:33",1,12,36.59,128.21,"경북"," 문경시 동쪽 2km 지역"
"2490","2021-01-28 6:18",1.2,13,36.63,127.5,"충북"," 청주시 상당구 동남동쪽 1km 지역"
"2491","2021-01-28 20:24",1.7,4,35.94,127.98,"경북"," 김천시 남남서쪽 25km 지역"
"2492","2021-01-30 0:33",1.7,0,38.8,126.3,"북한"," 황해북도 연산 남남동쪽 9km 지역"
"2493","2021-01-30 6:53",1.2,20,35.72,127.41,"전북"," 진안군 남쪽 8km 지역"
"2494","2021-01-30 23:50",1.7,14,37.48,129.15,"강원"," 동해시 남남동쪽 6km 지역"
"2495","2021-01-31 1:12",1.5,15,33.62,126.93,"제주"," 제주시 동북동쪽 39km 해역"
"2496","2021-01-31 12:10",1.4,8,34.84,128.04,"경남"," 남해군 동쪽 13km 해역"
"2497","2021-02-01 9:53",1.5,13,37.66,129.33,"강원"," 동해시 북동쪽 24km 해역"
"2498","2021-02-01 18:13",1.6,17,34.93,127.45,"전남"," 순천시 남서쪽 4km 지역"
"2499","2021-02-01 21:01",1.8,7,38.13,126.39,"북한"," 황해북도 평산 남쪽 22km 지역"
"2500","2021-02-02 3:34",1.3,12,38.39,128.54,"강원"," 고성군 동쪽 6km 해역"
"2501","2021-02-02 23:20",1.3,8,36.11,127.7,"충북"," 영동군 남서쪽 10km 지역"
"2502","2021-02-02 23:59",1.3,10,35.52,128.92,"경남"," 밀양시 동쪽 16km 지역"
"2503","2021-02-04 17:27",1.9,14,35.42,128.48,"경남"," 창녕군 남쪽 14km 지역"
"2504","2021-02-04 19:07",1.6,9,36.48,127.77,"충북"," 보은군 동남동쪽 4km 지역"
"2505","2021-02-04 23:52",1.2,3,35.24,127.69,"경남"," 하동군 북북서쪽 20km 지역"
"2506","2021-02-05 0:14",1.4,13,35.42,128.48,"경남"," 창녕군 남쪽 14km 지역"
"2507","2021-02-05 2:11",1.4,21,36.47,129.63,"경북"," 영덕군 동북동쪽 24km 해역"
"2508","2021-02-05 4:14",1.6,11,36.1,129.34,"경북"," 포항시 북구 북북서쪽 7km 지역"
"2509","2021-02-05 6:49",1.6,16,36.3,125.8,"전북"," 군산시 어청도 북서쪽 26km 해역"
"2510","2021-02-06 3:28",1.2,13,36.22,127.87,"충북"," 영동군 동북동쪽 9km 지역"
"2511","2021-02-06 4:42",1,4,35.81,127.54,"전북"," 장수군 북쪽 18km 지역"
"2512","2021-02-06 6:40",1.5,8,36.78,126.41,"충남"," 서산시 서쪽 4km 지역"
"2513","2021-02-06 23:01",1.6,14,35.42,128.48,"경남"," 창녕군 남쪽 14km 지역"
"2514","2021-02-07 1:22",1.3,17,36.56,129.62,"경북"," 영덕군 북동쪽 28km 해역"
"2515","2021-02-07 12:41",1.5,8,37.33,126.24,"인천"," 중구 서남서쪽 37km 해역"
"2516","2021-02-08 1:22",1.3,1,37.12,129,"강원"," 태백시 남남동쪽 5km 지역"
"2517","2021-02-08 18:51",1.6,14,35.16,128.77,"경남"," 창원시 진해구 동북동쪽 6km 지역"
"2518","2021-02-08 20:13",1.4,8,36.14,129.37,"경북"," 포항시 북구 북쪽 11km 지역"
"2519","2021-02-09 3:56",1.2,9,36.2,127.45,"대전"," 동구 남쪽 12km 지역"
"2520","2021-02-10 3:35",1.2,10,34.98,127.38,"전남"," 순천시 서북서쪽 10km 지역"
"2521","2021-02-10 22:29",1.9,0,38.78,125.75,"북한"," 황해북도 송림 동북동쪽 11km 지역"
"2522","2021-02-11 6:10",1.7,13,36.1,128.02,"경북"," 김천시 서남서쪽 10km 지역"
"2523","2021-02-11 9:21",1.1,5,36.13,129.37,"경북"," 포항시 북구 북쪽 10km 지역"
"2524","2021-02-11 9:44",1,14,35.61,126.33,"전북"," 고창군 서북서쪽 39km 해역"
"2525","2021-02-11 11:12",1.1,16,35.62,126.33,"전북"," 부안군 서남서쪽 38km 해역"
"2526","2021-02-11 11:30",1.2,15,35.61,126.33,"전북"," 고창군 서북서쪽 39km 해역"
"2527","2021-02-11 22:11",1.5,17,35.61,126.33,"전북"," 고창군 서북서쪽 39km 해역"
"2528","2021-02-11 22:53",1.2,9,34.33,125.26,"전남"," 신안군 흑산도 남남서쪽 40km 해역"
"2529","2021-02-12 16:46",1.1,4,35.18,127.19,"전남"," 화순군 북동쪽 23km 지역"
"2530","2021-02-12 19:42",1,21,34.52,127.27,"전남"," 고흥군 남쪽 9km 지역"
"2531","2021-02-13 7:26",1.1,16,35.24,129.6,"울산"," 동구 남남동쪽 34km 해역"
"2532","2021-02-13 8:44",1.3,16,35.62,126.33,"전북"," 부안군 서남서쪽 38km 해역"
"2533","2021-02-13 9:25",1.2,10,36.54,127.9,"경북"," 상주시 서북서쪽 27km 지역"
"2534","2021-02-13 18:15",1.1,0,37.19,129.08,"강원"," 삼척시 남남서쪽 30km 지역"
"2535","2021-02-13 18:50",0.9,11,37.32,127.84,"강원"," 원주시 서남서쪽 7km 지역"
"2536","2021-02-14 8:31",0.8,4,36.34,127.64,"충북"," 옥천군 동북동쪽 7km 지역"
"2537","2021-02-14 14:21",1.7,6,35.88,128.37,"경북"," 성주군 동남동쪽 9km 지역"
"2538","2021-02-15 10:01",1.3,4,36.72,127.57,"충북"," 청주시 청원구 북동쪽 11km 지역"
"2539","2021-02-16 3:58",1.6,13,36.75,128.82,"경북"," 안동시 북북동쪽 22km 지역"
"2540","2021-02-16 18:06",1.8,14,36.4,128.71,"경북"," 의성군 북북동쪽 5km 지역"
"2541","2021-02-18 1:03",1.5,13,36.42,127.71,"충북"," 보은군 남남서쪽 8km 지역"
"2542","2021-02-20 17:41",1.2,0,37.19,129.08,"강원"," 삼척시 남남서쪽 30km 지역"
"2543","2021-02-20 22:50",1.5,7,36.37,127.12,"충남"," 공주시 남쪽 9km 지역"
"2544","2021-02-21 17:53",1.2,8,35.84,127.43,"전북"," 진안군 북쪽 5km 지역"
"2545","2021-02-21 20:39",1.4,10,34.98,127.39,"전남"," 순천시 서북서쪽 9km 지역"
"2546","2021-02-22 14:55",1.3,7,37.23,129.42,"경북"," 울진군 북쪽 26km 해역"
"2547","2021-02-22 17:31",1.6,18,36.51,129.57,"경북"," 영덕군 동북동쪽 21km 해역"
"2548","2021-02-23 0:44",1.5,10,35.67,126.76,"전북"," 부안군 남남동쪽 7km 지역"
"2549","2021-02-24 0:37",1.4,13,36.26,127.01,"충남"," 부여군 동쪽 9km 지역"
"2550","2021-02-24 10:18",1.8,10,37.54,128.55,"강원"," 평창군 북동쪽 24km 지역"
"2551","2021-02-26 0:10",1.2,18,36.46,127.95,"경북"," 상주시 서북서쪽 19km 지역"
"2552","2021-02-26 8:46",1.6,11,37.33,126.23,"인천"," 중구 서남서쪽 38km 해역"
"2553","2021-02-26 9:09",1.7,5,36.31,127.64,"충북"," 옥천군 동쪽 6km 지역"
"2554","2021-02-26 11:52",1.6,19,36.46,127.95,"경북"," 상주시 서북서쪽 19km 지역"
"2555","2021-02-26 13:08",1.5,9,35.78,128.29,"경북"," 고령군 북북동쪽 6km 지역"
"2556","2021-02-27 21:29",1.6,16,35.75,128.26,"경북"," 고령군 북쪽 3km 지역"
"2557","2021-02-27 23:42",1.5,16,35.75,128.26,"경북"," 고령군 북쪽 3km 지역"
"2558","2021-02-28 1:47",1.6,17,35.75,128.27,"경북"," 고령군 북북동쪽 3km 지역"
"2559","2021-02-28 3:52",1.5,14,36.05,128.18,"경북"," 김천시 남남동쪽 12km 지역"
"2560","2021-02-28 7:51",1.8,17,36.15,126.26,"전북"," 군산시 어청도 동쪽 26km 해역"
"2561","2021-02-28 22:55",1.8,24,35.84,129.77,"경북"," 포항시 남구 동남동쪽 41km 해역"
"2562","2021-02-28 22:58",1.5,23,35.83,129.76,"경북"," 포항시 남구 동남동쪽 41km 해역"
"2563","2021-03-02 2:49",1.4,8,34.76,127.28,"전남"," 고흥군 북쪽 17km 지역"
"2564","2021-03-03 1:17",1.9,0,38.44,126.18,"북한"," 황해북도 평산 서북서쪽 22km 지역"
"2565","2021-03-04 9:18",1.2,18,36.02,126.6,"충남"," 서천군 남서쪽 11km 해역"
"2566","2021-03-05 12:46",1.4,11,36.55,129.63,"경북"," 영덕군 동북동쪽 28km 해역"
"2567","2021-03-06 3:40",1.3,7,36.43,126.56,"충남"," 보령시 북북서쪽 12km 지역"
"2568","2021-03-07 1:38",1.6,13,36.82,128.53,"경북"," 영주시 서쪽 9km 지역"
"2569","2021-03-08 2:04",1.5,17,37.36,129.49,"강원"," 삼척시 동남동쪽 30km 해역"
"2570","2021-03-08 20:31",1.4,15,35.77,129.19,"경북"," 경주시 남남서쪽 10km 지역"
"2571","2021-03-09 16:53",1.1,17,36.43,128.32,"경북"," 상주시 동쪽 15km 지역"
"2572","2021-03-09 16:53",1.1,17,36.43,128.32,"경북"," 상주시 동쪽 15km 지역"
"2573","2021-03-09 23:02",1.2,16,35.77,129.18,"경북"," 경주시 남남서쪽 10km 지역"
"2574","2021-03-09 23:02",1.2,16,35.77,129.18,"경북"," 경주시 남남서쪽 10km 지역"
"2575","2021-03-10 19:16",1.1,3,36.11,127.62,"충북"," 영동군 서남서쪽 16km 지역"
"2576","2021-03-10 20:37",0.9,14,38.45,128.63,"강원"," 고성군 동북동쪽 16km 해역"
"2577","2021-03-10 22:58",1.6,19,35.26,129.26,"부산"," 기장군 동북동쪽 4km 해역"
"2578","2021-03-11 12:55",1.2,5,36.53,127.36,"세종","시 남동쪽 9km 지역"
"2579","2021-03-11 20:48",1.4,5,37.98,125.79,"북한"," 황해남도 해주 남동쪽 9km 해역"
"2580","2021-03-13 3:02",1.5,16,35.75,129.19,"경북"," 경주시 남남서쪽 12km 지역"
"2581","2021-03-13 8:02",1.6,16,36.04,128.39,"경북"," 칠곡군 북북서쪽 5km 지역"
"2582","2021-03-14 2:57",1.4,5,38.74,125.89,"북한"," 황해북도 송림 동쪽 22km 지역"
"2583","2021-03-14 5:49",1.3,14,36.68,127.73,"충북"," 괴산군 남남서쪽 16km 지역"
"2584","2021-03-14 18:24",1.3,12,36.56,129.11,"경북"," 영양군 남쪽 12km 지역"
"2585","2021-03-14 22:56",1,14,35.8,128.31,"경북"," 고령군 북북동쪽 9km 지역"
"2586","2021-03-14 23:56",0.9,12,36.75,128.82,"경북"," 안동시 북북동쪽 22km 지역"
"2587","2021-03-15 19:01",1,12,36.18,127.32,"충남"," 논산시 동쪽 20km 지역"
"2588","2021-03-16 0:41",1,12,37.87,126.36,"북한"," 개성 서남서쪽 21km 해역"
"2589","2021-03-16 3:05",1.2,17,35.76,129.19,"경북"," 경주시 남남서쪽 11km 지역"
